ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,leaf_num,leaf.length,leaflet.length,number.of.leaflets,country,province.state,location,latitude,longitude,scale,herbarium,date,collector,collection.no,coordinate.notes,measurer_note
710,2465529,1964,South America,mainland,other,,,,1,38.009,9.699,14,Venezuela,,Peninsula Paraguana. 8 Km. from Pueblo Nuevo along road to Santa Ana.,11.874105,-69.94154,21.2513,Smithsonian,21-Dec-64,"Breteler, F. J.",4398,,
711,2465529,1964,South America,mainland,other,,,,2,43.346,10.507,14,Venezuela,,Peninsula Paraguana. 8 Km. from Pueblo Nuevo along road to Santa Ana.,11.874105,-69.94154,21.2513,Smithsonian,21-Dec-64,"Breteler, F. J.",4398,,
712,2526918,1967,South America,mainland,other,,,,1,16.801,5.15,12,Venezuela,Lara,Moyetones Dtto. Iribarren en una colina.,10.157493,-69.8243,21.2513,Smithsonian,27-Sep-67,"González, A. C.",13,,3 leaf down the flower
713,2925546,1973,South America,mainland,other,,,,1,58.213,19.056,14,Venezuela,Sucre,"Playa Cachimena, Oeste del Hotel Cumanagoto y Suroeste de Cumaná.",10.40619,-64.18581,21.2513,Smithsonian,8-Sep-73,"Steyermark, J. A.; Espinoza, V. C.; Manara, B. J.",108218,,
714,2947322,1966,South America,mainland,other,,,,1,15.141,4.169,14,Venezuela,Falcón,"1.7 kilometros al norte de Coro, Península de Paraguaná.",11.794989,-69.949458,21.2513,Smithsonian,23-Jan-66,"Steyermark, J. A.; Braun, A.",94517,,
715,3322264,1988,South America,mainland,other,,,,1,38.534,11.123,14,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,Smithsonian,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,,
716,3322264,1988,South America,mainland,other,,,,2,22.104,10.031,14,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,Smithsonian,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,,
717,3322264,1988,South America,mainland,other,,,,3,37.078,11.483,14,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,Smithsonian,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,,
718,2053,1953,South America ,island,other,ABC islands (Leeward Antilles),,,1,20.922,6.81,15,Aruba ,,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,HUH,Dec,A.L Stoffers,2053,,leaf at first node
719,2053,1953,South America ,island,other,ABC islands (Leeward Antilles),,,2,19.315,6.687,14,Aruba ,,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,HUH,Dec,A.L Stoffers,2053,,leaf at first node
720,2053,1953,South America ,island,other,ABC islands (Leeward Antilles),,,3,24.213,6.884,16,Aruba ,,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,HUH,Dec,A.L Stoffers,2053,,
721,962,1891,South America ,mainland,other,,,,1,,3.821,10,Bolivia,,Bolivian plateau ,-17.9999997,-68,18.2528,HUH,,"N.L Britton, H.H Rusby",962,,"cannot measure stem, no fully measurable leaf at any node"
722,09.24.27 162,1891,South America ,mainland,other,,,,1,13.608,4.677,7,Bolivia,,Bolivian plateau ,-17.9999997,-68,18.2528,HUH,,"N.L Britton, H.H Rusby",,,
723,2,1925,South America ,mainland,other,,,,1,50.073,12.66,16,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio ,4.15663,-76.2877624,18.2528,HUH,1-Mar,Fred Walker,2,,
724,2,1925,South America ,mainland,other,,,,2,42.66,12.548,12,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio ,4.15663,-76.2877624,18.2528,HUH,1-Mar,Fred Walker,2,,segmented from stem but looks like came from second node
725,2,1925,South America ,mainland,other,,,,3,25.363,8.342,10,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio ,4.15663,-76.2877624,18.2528,HUH,1-Mar,Fred Walker,2,,
726,153,1854,South America ,mainland,other,,,,1,35.198,12.711,14,Colombia,,Sea shore near Colombia,4.645345,-74.3390061,18.2528,HUH,,A. Fendler,153,Location not specific enough to find,
727,153,1854,South America ,mainland,other,,,,2,22.577,7.81,12,Colombia,,Sea shore near Colombia,4.645345,-74.3390061,18.2528,HUH,,A. Fendler,153,Location not specific enough to find,leaf at first node
728,573,1898,South America ,mainland,other,,,,1,49.626,14.42,12,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,Jul,Herbet H. Smith,573,No specific location,
729,573,1898,South America ,mainland,other,,,,2,49.101,14.093,14,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,Jul,Herbet H. Smith,573,No specific location,
730,1115,1963,South America ,mainland,other,,,,1,15.796,5.864,12,Colombia,Dept. Atlántico,Sabanilla,11.0203954,-74.9040557,18.2528,HUH,5-Sep,Duncan M. Porter,,,
731,1115,1963,South America ,mainland,other,,,,2,20.587,6.41,14,Colombia,Dept. Atlántico,Sabanilla,11.0203954,-74.9040557,18.2528,HUH,5-Sep,Duncan M. Porter,,,leaf at first node
732,1117,1963,South America ,mainland,other,,,,1,25.875,8.281,14,Colombia,Dept. Atlántico,Barranquilla,10.983812,-74.8180176,18.2528,HUH,6-Sep,Duncan M. Porter,,,
733,1117,1963,South America ,mainland,other,,,,2,29.651,8.395,14,Colombia,Dept. Atlántico,Barranquilla,10.983812,-74.8180176,18.2528,HUH,6-Sep,Duncan M. Porter,,,
734,1117,1963,South America ,mainland,other,,,,3,26.337,8.139,12,Colombia,Dept. Atlántico,Barranquilla,10.983812,-74.8180176,18.2528,HUH,6-Sep,Duncan M. Porter,,,
735,1275,1946,South America ,mainland,other,,,,1,24.945,6.505,16,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,25-Jul,"M.B Foster, Earle Smith",1275,,leaf at first node
736,1275,1946,South America ,mainland,other,,,,2,10.068,4.538,10,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,25-Jul,"M.B Foster, Earle Smith",1275,,leaf at third node
737,1275,1946,South America ,mainland,other,,,,3,13.178,3.876,4,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,25-Jul,"M.B Foster, Earle Smith",1275,,
738,14036,1926,South America ,mainland,other,,,,1,29.781,6.629,14,Colombia,Dept. Bolivar,"Vicinity of Cartagena, roadsides",10.4001988,-75.5085255,18.2528,HUH,2-Nov,E.P Killip. Albert C. Smith,14036,,
739,14036,1926,South America ,mainland,other,,,,2,22.869,7.242,12,Colombia,Dept. Bolivar,"Vicinity of Cartagena, roadsides",10.4001988,-75.5085255,18.2528,HUH,2-Nov,E.P Killip. Albert C. Smith,14036,,leaf at first node
740,18C,1948,South America ,mainland,other,,,,1,19.251,5.207,14,Colombia,Magdalena,Dry sandy beaches around Santa Marta ,11.2315252,-74.182397,18.2528,HUH,9-Jan,"Juán Giacometto,  Gabriel Gutiérrez, Fred A. Barkley",18C,,
741,25622,1888,South America,island,Galapagos,Galapagos,Isabela,1,2,56.371,14.41,14,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2518,Smithsonian,10 Apr 1888,"Lee, L. A.",s.n.,,
742,543069,1899,South America,island,Galapagos,Galapagos,Isabela,1,1,17.67,4.817,14,Ecuador,Colon,"Galapagos. Tagus Cove, Albemarle Island.",-0.262043,-91.371212,21.2551,Smithsonian,Feb 1899,"Snodgrass, R. E.; Heller, E.",163,,
743,543070,1899,South America,island,Galapagos,Galapagos,Isabela,1,1,18.497,5.535,10,Ecuador,Colon,"Galapagos. Tagus Cove, Albemarle Island.",-0.262043,-91.371212,21.2493,Smithsonian,Mar 1899,"Snodgrass, R. E.; Heller, E.",165,,
744,921485,1905,South America,island,Galapagos,Galapagos,Isabela,1,1,36.812,10.469,14,Ecuador,Colon,The Galapagos Islands. Albemarle Island. Tagus Cove.,-0.262043,-91.371212,21.2605,Smithsonian,29 Mar 1905 to 29 Mar 1906,"Stewart, A. N.",1730,,
745,1759513,1942,South America,island,Galapagos,Galapagos,Baltra,0,1,14.912,5.222,14,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,Smithsonian,26-Jun-42,"Schmidt, W.",145,,
746,1759513,1942,South America,island,Galapagos,Galapagos,Baltra,0,2,12.24,4.611,14,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,Smithsonian,26-Jun-42,"Schmidt, W.",145,,1 leaf down the flower
747,1759513,1942,South America,island,Galapagos,Galapagos,Baltra,0,3,12.548,3.918,14,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,Smithsonian,26-Jun-42,"Schmidt, W.",145,,
748,2659503,1964,South America,island,Galapagos,Galapagos,Gardner,0,1,27.5,7.958,18,Ecuador,Colón,The Central Pacific Islands. Gardner Island. Rocky ledge just above and on the north side of the lagoon.,-1.331961,-90.295462,21.2513,Smithsonian,23-Oct-64,"Long, C. R.",2496,,
749,2659503,1964,South America,island,Galapagos,Galapagos,Gardner,0,2,21.046,6.128,16,Ecuador,Colón,The Central Pacific Islands. Gardner Island. Rocky ledge just above and on the north side of the lagoon.,-1.331961,-90.295462,21.2513,Smithsonian,23-Oct-64,"Long, C. R.",2496,,
750,24a,1927,South America ,island,Galapagos,Galapagos,Santiago,1,1,22.483,4.475,10,Ecuador,,James Island (Santiago Island),-0.2612672,-90.7093263,18.2528,HUH,Feb,,24a,,
751,24a,1927,South America ,island,Galapagos,Galapagos,Santiago,1,2,27.114,4.862,12,Ecuador,,James Island (Santiago Island),-0.2612672,-90.7093263,18.2528,HUH,Feb,,24a,,leaf at first node
752,18742,1964,South America ,island,Galapagos,Galapagos,Santa Cruz,1,1,56.291,11.465,14,Ecuador,,Along old trail from Academy Bay towarda Bellavista. About 1km N of Academy Bay,-0.6944927,-90.3238714,18.2528,HUH,19-Feb,Ira L. Wiggins,18742,Coordinates for Bellavista,
753,09.24.05 157,1852,South America ,island,Galapagos,Galapagos,Santa Cruz,1,1,54.925,12.068,14,Ecuador,,Santa Cruz island (Indefatigable),-0.6284954,-90.3595534,18.2528,HUH,,N. J Andermon,,,"leaf at first node (no other leaves, end of stem)"
754,932,1999,South America ,island,other,Leeward Antilles,,,1,9.248,7.246,8,Netherlands,,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor ",12.1487837,-68.2640308,18.2528,HUH,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander ",932,Coordinates for Kaya Pos di Amor,"leaf at first node, only one available to measure, but quite small compared to others"
755,932,1999,South America ,island,other,Leeward Antilles,,,2,24.043,7.861,,Netherlands,,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor ",12.1487837,-68.2640308,18.2528,HUH,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander ",932,Coordinates for Kaya Pos di Amor,leaf at first node
756,932,1999,South America ,island,other,Leeward Antilles,,,3,41.044,11.289,18,Netherlands,,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor ",12.1487837,-68.2640308,18.2528,HUH,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander ",932,Coordinates for Kaya Pos di Amor,
757,98,1901,South America ,island,other,,,,1,18.601,6.498,10,Venezuela,Nueva Esparta,Island of Margarita ,11.0205575,-64.0927449,18.2528,HUH,20-Jul,"O.O Miller, J.R Johnston",98,,
758,98,1901,South America ,island,other,,,,2,33.496,10.135,12,Venezuela,Nueva Esparta,Island of Margarita ,11.0205575,-64.0927449,18.2528,HUH,20-Jul,"O.O Miller, J.R Johnston",98,,
759,5150,1935,South America ,mainland,other,,,,1,53.434,16.969,14,Venezuela,Anzoátegui,"Roadside at outskirts of the city, Guanta ",10.2353946,-64.5936964,18.2528,HUH,20-Aug,David Potter,5150,,
760,10180,1922,South America ,island,other,,,,1,39.538,14.681,14,Venezuela,Nueva Esparta,"Playa de Cabo Blanco, on sandy beach",11.1275149,-63.8478552,18.2528,HUH,20-Feb,H. Pittier,10180,,
761,10180,1922,South America ,island,other,,,,2,29.18,12.306,12,Venezuela,Nueva Esparta,"Playa de Cabo Blanco, on sandy beach",11.1275149,-63.8478552,18.2528,HUH,20-Feb,H. Pittier,10180,,leaf at first node- leaf looks like it was cut 
762,12323,1945,South America ,mainland,other,,,,1,26.585,7.027,14,Venezuela ,Falcon,Coquina sandstone desert. Bahia boca de las piedras. Península de Paraguaná.,NA,NA,18.2528,HUH,17-Oct,D.S Correll,12323,"Can't find ""Bahia boca de las piedras""",
763,12323,1945,South America ,mainland,other,,,,2,29.95,6.737,14,Venezuela ,Falcon,Coquina sandstone desert. Bahia boca de las piedras. Península de Paraguaná.,NA,NA,18.2528,HUH,17-Oct,D.S Correll,12323,"Can't find ""Bahia boca de las piedras""",
764,12323,1945,South America ,mainland,other,,,,3,23.021,6.23,12,Venezuela ,Falcon,Coquina sandstone desert. Bahia boca de las piedras. Península de Paraguaná.,NA,NA,18.2528,HUH,17-Oct,D.S Correll,12323,"Can't find ""Bahia boca de las piedras""",
