ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,petal_length_log,petal_length_sqr,country,province_state,location,latitude,longitude,scale,Herbarium,collection.date,collector,collection.no,Coordinate.notes,Measurer_note
628,1283307,1925,South America,mainland,NA,NA,NA,NA,2,11.283,2.423297168,3.359017714,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,Smithsonian,NA,"Paul, B.",B-13,NA,NA
629,1283307,1925,South America,mainland,NA,NA,NA,NA,3,9.976,2.300182208,3.158480647,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,Smithsonian,NA,"Paul, B.",B-13,NA,NA
630,1341762,1927,South America,mainland,NA,NA,NA,NA,1,17.479,2.86100016,4.180789399,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,NA,NA
631,1341762,1927,South America,mainland,NA,NA,NA,NA,2,19.764,2.983862101,4.445672053,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,NA,NA
632,1341762,1927,South America,mainland,NA,NA,NA,NA,3,13.845,2.627924157,3.720886991,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,NA,NA
633,1422725,1928,South America,mainland,NA,NA,NA,NA,1,18.765,2.931993433,4.331858723,Colombia,NA,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Smithsonian,Sep,"Elias, Bro.",559,NA,NA
634,1422725,1928,South America,mainland,NA,NA,NA,NA,2,14.562,2.678415396,3.816018868,Colombia,NA,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Smithsonian,Sep,"Elias, Bro.",559,NA,NA
635,1423266,1916,South America,mainland,NA,NA,NA,NA,1,14.392,2.666672497,3.793678953,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,NA,NA
636,1423266,1916,South America,mainland,NA,NA,NA,NA,2,14.993,2.707583426,3.872079545,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,NA,NA
637,1423266,1916,South America,mainland,NA,NA,NA,NA,3,14.484,2.673044592,3.80578507,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,NA,NA
638,1423285,1966,South America,mainland,NA,NA,NA,NA,1,20.841,3.0369222,4.56519441,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,Smithsonian,NA,M. D.,510,NA,NA
639,1423285,1966,South America,mainland,NA,NA,NA,NA,2,16.789,2.82072391,4.097438224,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,Smithsonian,NA,M. D.,510,NA,NA
640,1482765,1933,South America,mainland,NA,NA,NA,NA,1,19.381,2.964293205,4.402385717,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,NA,NA
641,1482765,1933,South America,mainland,NA,NA,NA,NA,2,18.887,2.938473855,4.345917625,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,NA,NA
642,1482765,1933,South America,mainland,NA,NA,NA,NA,3,22.012,3.091587759,4.69169479,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,NA,NA
643,1708972,1944,South America,mainland,NA,NA,NA,NA,1,14.415,2.668269331,3.796709101,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,NA,NA
644,1708972,1944,South America,mainland,NA,NA,NA,NA,2,17.525,2.863628433,4.186287138,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,NA,NA
645,1708972,1944,South America,mainland,NA,NA,NA,NA,3,16.751,2.818457958,4.092798554,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,NA,NA
646,1799286,1941,South America,mainland,NA,NA,NA,NA,1,21.676,3.076205658,4.655749134,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA
647,1799286,1941,South America,mainland,NA,NA,NA,NA,2,19.961,2.99378037,4.467773495,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA
648,1799286,1941,South America,mainland,NA,NA,NA,NA,3,23.01,3.135928904,4.796873982,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA
649,1858960,1939,South America,mainland,NA,NA,NA,NA,1,20.439,3.01744484,4.520951227,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA
650,1858960,1939,South America,mainland,NA,NA,NA,NA,2,22.338,3.106289264,4.726309342,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA
651,1858960,1939,South America,mainland,NA,NA,NA,NA,3,24.075,3.181173958,4.90662817,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA
652,2220442,1948,South America,mainland,NA,NA,NA,NA,1,13.393,2.594732182,3.659644792,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,Smithsonian,21-Mar-48,"Romero-Castañeda, R.",960,NA,NA
653,2220442,1948,South America,mainland,NA,NA,NA,NA,2,13.548,2.606238935,3.680760791,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,Smithsonian,21-Mar-48,"Romero-Castañeda, R.",960,NA,NA
654,2268342,1944,South America,mainland,NA,NA,NA,NA,1,21.635,3.074312374,4.651343892,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,Smithsonian,1-Feb-44,"Fosberg, F. R.",21429,NA,NA
655,2268342,1944,South America,mainland,NA,NA,NA,NA,2,18.579,2.922031911,4.310336414,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,Smithsonian,1-Feb-44,"Fosberg, F. R.",21429,NA,NA
656,2325036,1959,South America,mainland,NA,NA,NA,NA,1,14.644,2.684030695,3.826747967,Colombia,Atlantico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA
657,2325036,1959,South America,mainland,NA,NA,NA,NA,2,17.23,2.846652051,4.150903516,Colombia,Atlantico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA
658,2587643,1962,South America,mainland,NA,NA,NA,NA,1,14.629,2.68300586,3.824787576,Colombia,La Guajira,Uribia.,11.716431,-72.264266,21.2513,Smithsonian,29-Mar-62,"Saravia, C.; Johnson, D.",304,NA,NA
659,757750,1913,South America,island,other,Curacao,NA,NA,1,16.667,2.813430717,4.082523729,Curacao,NA,NA,12.189495,-68.990327,21.2476,Smithsonian,20 Mar 1913 to 27 Mar 1913,"Britton, N. L.; Shafer, J. A.",3077,NA,NA
660,763421,1916,South America,island,other,Curacao,NA,NA,1,18.304,2.907119615,4.278317426,Curacao,NA,NA,12.189495,-68.990327,21.2485,Smithsonian,15-Nov-16,"Rose, J. N.; Rose, Mrs. J. N.",22009,NA,NA
661,763421,1916,South America,island,other,Curacao,NA,NA,2,11.248,2.420190335,3.353803811,Curacao,NA,NA,12.189495,-68.990327,21.2485,Smithsonian,15-Nov-16,"Rose, J. N.; Rose, Mrs. J. N.",22009,NA,NA
662,1043948,1917,South America,island,other,Curacao,NA,NA,1,19.955,2.993479739,4.467101969,Curacao,NA,NA,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA
663,1043948,1917,South America,island,other,Curacao,NA,NA,2,21.628,3.073988772,4.65059136,Curacao,NA,NA,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA
664,1043948,1917,South America,island,other,Curacao,NA,NA,3,20.098,3.000620308,4.483079299,Curacao,NA,NA,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA
665,14185,1891,South America,island,Galapagos,Galapagos Islands,Floreana,0,1,11.592,2.450315205,3.40470263,Ecuador,Colon,Charles. Galapagos Is.,-1.300357,-90.435692,21.2434,Smithsonian,1-Apr,"Agassiz, A. E.",s.n.,NA,NA
666,25621,1888,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,10.248,2.327082565,3.201249756,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2434,Smithsonian,10-Apr,"Lee, L. A.",s.n.,NA,NA
667,25622,1888,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,12.02,2.486571929,3.466987165,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2434,Smithsonian,10-Apr,"Lee, L. A.",s.n.,NA,NA
668,25622,1888,South America,island,Galapagos,Galapagos Islands,Isabela,1,2,9.365,2.236979336,3.06022875,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2434,Smithsonian,10-Apr,"Lee, L. A.",s.n.,NA,NA
669,543069,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,7.26,1.982379829,2.694438717,Ecuador,Colon,"Galapagos. Tagus Cove, Albemarle Island.",-0.262043,-91.371212,21.2518,Smithsonian,Feb 1899,"Snodgrass, R. E.; Heller, E.",163,NA,NA
670,543070,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,10.332,2.335245875,3.214342857,Ecuador,Colon,"Galapagos. Tagus Cove, Albemarle Island.",-0.262043,-91.371212,21.2493,Smithsonian,Mar 1899,"Snodgrass, R. E.; Heller, E.",165,NA,NA
671,921485,1905,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,13.087,2.571619371,3.617595887,Ecuador,Colon,The Galapagos Islands. Albemarle Island. Tagus Cove.,-0.262043,-91.371212,21.2605,Smithsonian,29 Mar 1905 to 29 Mar 1906,"Stewart, A. N.",1730,NA,NA
672,1759513,1942,South America,island,Galapagos,Galapagos Islands,Baltra,0,1,6.119,1.811398684,2.473661254,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,Smithsonian,26-Jun-42,"Schmidt, W.",145,NA,NA
673,1759513,1942,South America,island,Galapagos,Galapagos Islands,Baltra,0,2,8.806,2.175433307,2.967490522,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,Smithsonian,26-Jun-42,"Schmidt, W.",145,NA,NA
674,1759513,1942,South America,island,Galapagos,Galapagos Islands,Baltra,0,3,7.418,2.003909479,2.723600558,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,Smithsonian,26-Jun-42,"Schmidt, W.",145,NA,NA
675,2659503,1964,South America,island,Galapagos,Galapagos Islands,Gardner,0,1,9.138,2.212441543,3.022912503,Ecuador,Colon,The Central Pacific Islands. Gardner Island. Rocky ledge just above and on the north side of the lagoon.,-1.331961,-90.295462,21.2513,Smithsonian,23-Oct-64,"Long, C. R.",2496,NA,NA
676,2659503,1964,South America,island,Galapagos,Galapagos Islands,Gardner,0,2,11.117,2.408475468,3.33421655,Ecuador,Colon,The Central Pacific Islands. Gardner Island. Rocky ledge just above and on the north side of the lagoon.,-1.331961,-90.295462,21.2513,Smithsonian,23-Oct-64,"Long, C. R.",2496,NA,NA
677,3307721,1989,South America,mainland,NA,NA,NA,NA,1,8.951,2.191765258,2.991822187,Guyana,Demerara-Mahaica,Ogle Sugar Estate ±4 mi. SE of Georgetown,6.674355,-58.069949,21.2513,Smithsonian,13 Jun 1989 (13 June 1989),"Peterson, P. M.; Persaud, H.",7446,NA,NA
678,3307721,1989,South America,mainland,NA,NA,NA,NA,2,9.876,2.290107571,3.14261038,Guyana,Demerara-Mahaica,Ogle Sugar Estate ±4 mi. SE of Georgetown,6.674355,-58.069949,21.2513,Smithsonian,13 Jun 1989 (13 June 1989),"Peterson, P. M.; Persaud, H.",7446,NA,NA
679,987860,1918,South America,mainland,NA,NA,NA,NA,1,17.549,2.864996968,4.189152659,Paraguay,Guaira,"Maiquetia, near La Guaira.",-25.819929,-56.311989,21.2513,Smithsonian,19-Mar-18,"Pittier, H. F.",7762,NA,NA
680,987860,1918,South America,mainland,NA,NA,NA,NA,2,26.14,3.263466708,5.112729212,Paraguay,Guaira,"Maiquetia, near La Guaira.",-25.819929,-56.311989,21.2513,Smithsonian,19-Mar-18,"Pittier, H. F.",7762,NA,NA
681,417830,1901,South America,island,other,Margarita,NA,NA,1,21.535,3.069679519,4.64058186,Venezuela,Nueva Esparta,Isla Magarita,10.959614,-64.046843,21.2518,Smithsonian,20-Jul-01,"Miller, O. O.; Johnston, J. R.",98,NA,NA
682,417830,1901,South America,island,other,Margarita,NA,NA,2,19.582,2.974610777,4.425155365,Venezuela,Nueva Esparta,Isla Magarita,10.959614,-64.046843,21.2518,Smithsonian,20-Jul-01,"Miller, O. O.; Johnston, J. R.",98,NA,NA
683,602130,1913,South America,mainland,NA,NA,NA,NA,1,15.794,2.759630121,3.974166579,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,Smithsonian,29-Jun-13,"Pittier, H. F.",6392,NA,NA
684,602130,1913,South America,mainland,NA,NA,NA,NA,2,17.133,2.841006428,4.139202822,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,Smithsonian,29-Jun-13,"Pittier, H. F.",6392,NA,NA
685,602130,1913,South America,mainland,NA,NA,NA,NA,3,16.84,2.823757009,4.103656906,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,Smithsonian,29-Jun-13,"Pittier, H. F.",6392,NA,NA
686,1120871,1922,South America,mainland,NA,NA,NA,NA,1,20.086,3.000023055,4.481740733,Venezuela,NA,Playa de Cabo Blanco.,10.612747,-66.989499,21.2513,Smithsonian,20-Feb-22,"Pittier, H. F.",10180,NA,NA
687,1232821,1925,South America,mainland,NA,NA,NA,NA,1,19.879,2.989663898,4.45858722,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,Smithsonian,1-Jun-25,"Saer, J.",246,NA,NA
688,1232821,1925,South America,mainland,NA,NA,NA,NA,2,17.024,2.834624113,4.126015027,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,Smithsonian,1-Jun-25,"Saer, J.",246,NA,NA
689,1232821,1925,South America,mainland,NA,NA,NA,NA,3,17.232,2.84676812,4.151144421,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,Smithsonian,1-Jun-25,"Saer, J.",246,NA,NA
690,1855058,1943,South America,mainland,NA,NA,NA,NA,1,20.919,3.040657837,4.573729332,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,Smithsonian,16-Mar-43,"Killip, E. P.",37087,NA,NA
691,1855058,1943,South America,mainland,NA,NA,NA,NA,2,19.233,2.956627554,4.385544436,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,Smithsonian,16-Mar-43,"Killip, E. P.",37087,NA,NA
692,1855058,1943,South America,mainland,NA,NA,NA,NA,3,22.573,3.116754502,4.751105135,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,Smithsonian,16-Mar-43,"Killip, E. P.",37087,NA,NA
693,2465529,1964,South America,mainland,NA,NA,NA,NA,1,14.646,2.684167261,3.827009276,Venezuela,NA,Peninsula Paraguana. 8 Km. from Pueblo Nuevo along road to Santa Ana.,11.874105,-69.94154,21.2513,Smithsonian,21-Dec-64,"Breteler, F. J.",4398,NA,NA
694,2526918,1967,South America,mainland,NA,NA,NA,NA,1,12.248,2.505362658,3.499714274,Venezuela,Lara,Moyetones Dtto. Iribarren en una colina.,10.157493,-69.8243,21.2513,Smithsonian,27-Sep-67,"González, A. C.",13,NA,NA
695,2925546,1973,South America,mainland,NA,NA,NA,NA,1,20.28,3.009635179,4.5033321,Venezuela,Sucre,"Playa Cachimena, Oeste del Hotel Cumanagoto y Suroeste de Cumana.",10.40619,-64.18581,21.2513,Smithsonian,8-Sep-73,"Steyermark, J. A.; Espinoza, V. C.; Manara, B. J.",108218,NA,NA
696,2947322,1966,South America,mainland,NA,NA,NA,NA,1,15.2,2.721295428,3.898717738,Venezuela,Falcon,"1.7 kilometros al norte de Coro, Peninsula de Paraguana.",11.794989,-69.949458,21.2513,Smithsonian,23-Jan-66,"Steyermark, J. A.; Braun, A.",94517,NA,NA
697,3322264,1988,South America,mainland,NA,NA,NA,NA,1,16.577,2.808016192,4.071486215,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,Smithsonian,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,NA,NA
698,3322264,1988,South America,mainland,NA,NA,NA,NA,2,17.384,2.855550243,4.169412429,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,Smithsonian,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,NA,NA
699,3322264,1988,South America,mainland,NA,NA,NA,NA,3,16.08,2.777576264,4.009987531,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,Smithsonian,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,NA,NA
700,2053,1953,South America,island,other,ABC islands (Leeward Antilles),NA,NA,1,22.854,3.129126157,4.780585738,Aruba,NA,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,HUH,Dec,A.L Stoffers,2053,NA,NA
701,2053,1953,South America,island,other,ABC islands (Leeward Antilles),NA,NA,2,25.035,3.220274846,5.003498776,Aruba,NA,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,HUH,Dec,A.L Stoffers,2053,NA,NA
702,2053,1953,South America,island,other,ABC islands (Leeward Antilles),NA,NA,3,23.977,3.177095038,4.896631495,Aruba,NA,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,HUH,Dec,A.L Stoffers,2053,NA,NA
703,962,1891,South America,mainland,NA,NA,NA,NA,1,9.431,2.244002136,3.070993325,Bolivia,NA,Bolivian plateau,-17.9999997,-68,18.2528,HUH,NA,"N.L Britton, H.H Rusby",962,NA,NA
704,09.24.27 162,1891,South America,mainland,NA,NA,NA,NA,1,10,2.302585093,3.16227766,Bolivia,NA,Bolivian plateau,-17.9999997,-68,18.2528,HUH,NA,"N.L Britton, H.H Rusby",NA,NA,same number as another specimen from same place? Using file name instead
705,2,1925,South America,mainland,NA,NA,NA,NA,1,23.65,3.163363115,4.863126566,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio,4.15663,-76.2877624,18.2528,HUH,1-Mar,Fred Walker,2,NA,NA
706,2,1925,South America,mainland,NA,NA,NA,NA,2,23.066,3.138359672,4.80270757,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio,4.15663,-76.2877624,18.2528,HUH,1-Mar,Fred Walker,2,NA,NA
707,2,1925,South America,mainland,NA,NA,NA,NA,3,27.594,3.317598358,5.252999143,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio,4.15663,-76.2877624,18.2528,HUH,1-Mar,Fred Walker,2,NA,NA
708,153,1854,South America,mainland,NA,NA,NA,NA,1,21.927,3.087718754,4.682627468,Colombia,NA,Sea shore near Colombia,4.645345,-74.3390061,18.2528,HUH,NA,A. Fendler,153,Location not specific enough to find,NA
709,153,1854,South America,mainland,NA,NA,NA,NA,2,13.755,2.621402394,3.708773382,Colombia,NA,Sea shore near Colombia,4.645345,-74.3390061,18.2528,HUH,NA,A. Fendler,153,Location not specific enough to find,NA
710,573,1898,South America,mainland,NA,NA,NA,NA,1,23.378,3.151795409,4.835080144,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,Jul,Herbet H. Smith,573,No specific location,NA
711,573,1898,South America,mainland,NA,NA,NA,NA,2,19.535,2.972207729,4.419841626,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,Jul,Herbet H. Smith,573,No specific location,NA
712,1115,1963,South America,mainland,NA,NA,NA,NA,1,11.494,2.44182516,3.390280224,Colombia,Dept. Atlántico,Sabanilla,11.0203954,-74.9040557,18.2528,HUH,5-Sep,Duncan M. Porter,NA,NA,NA
713,1115,1963,South America,mainland,NA,NA,NA,NA,2,12.053,2.489313592,3.471743078,Colombia,Dept. Atlántico,Sabanilla,11.0203954,-74.9040557,18.2528,HUH,5-Sep,Duncan M. Porter,NA,NA,NA
714,1117,1963,South America,mainland,NA,NA,NA,NA,1,18.483,2.916851391,4.299185969,Colombia,Dept. Atlántico,Barranquilla,10.983812,-74.8180176,18.2528,HUH,6-Sep,Duncan M. Porter,NA,NA,NA
715,1117,1963,South America,mainland,NA,NA,NA,NA,2,19.652,2.978179114,4.433057636,Colombia,Dept. Atlántico,Barranquilla,10.983812,-74.8180176,18.2528,HUH,6-Sep,Duncan M. Porter,NA,NA,NA
716,1117,1963,South America,mainland,NA,NA,NA,NA,3,19.655,2.978331759,4.43339599,Colombia,Dept. Atlántico,Barranquilla,10.983812,-74.8180176,18.2528,HUH,6-Sep,Duncan M. Porter,NA,NA,NA
717,1275,1946,South America,mainland,NA,NA,NA,NA,1,13.027,2.567024127,3.60929356,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,25-Jul,"M.B Foster, Earle Smith",1275,NA,NA
718,1275,1946,South America,mainland,NA,NA,NA,NA,2,14.422,2.668754818,3.79763084,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,25-Jul,"M.B Foster, Earle Smith",1275,NA,NA
719,1275,1946,South America,mainland,NA,NA,NA,NA,3,13.029,2.567177642,3.609570612,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,HUH,25-Jul,"M.B Foster, Earle Smith",1275,NA,NA
720,14036,1926,South America,mainland,NA,NA,NA,NA,1,20.354,3.013277453,4.511540757,Colombia,Dept. Bolivar,"Vicinity of Cartagena, roadsides",10.4001988,-75.5085255,18.2528,HUH,2-Nov,E.P Killip. Albert C. Smith,14036,NA,NA
721,14036,1926,South America,mainland,NA,NA,NA,NA,2,20.892,3.039366311,4.570776739,Colombia,Dept. Bolivar,"Vicinity of Cartagena, roadsides",10.4001988,-75.5085255,18.2528,HUH,2-Nov,E.P Killip. Albert C. Smith,14036,NA,NA
722,18C,1948,South America,mainland,NA,NA,NA,NA,1,19.485,2.969644939,4.414181691,Colombia,Magdalena,Dry sandy beaches around Santa Marta,11.2315252,-74.182397,18.2528,HUH,9-Jan,"Juán Giacometto,  Gabriel Gutiérrez, Fred A. Barkley",18C,NA,only flower
723,22009,1916,South America,island,other,ABC islands (Leeward Antilles),NA,NA,1,16.506,2.803723951,4.062757684,Curacao,NA,No other location info than island,12.2083,-68.9330001,18.2528,HUH,NA,Mr./Mrs. J.N Rose,22009,NA,no measurable associated leaf
724,165,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,8.353,2.122620756,2.890155705,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA
725,165,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,2,10.169,2.319343877,3.188886953,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA
726,165,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,3,7.999,2.079316534,2.828250343,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA
727,291,1930,South America,island,Galapagos,Galapagos Islands,Daphne Mayor,0,1,11.028,2.400437493,3.320843266,Ecuador,NA,Daphne Major,NA,NA,18.2528,HUH,30-Apr,Daphne Major,291,NA,only flower
728,511,1967,South America,island,Galapagos,Galapagos Islands,Campeon,0,1,5.767,1.752152015,2.401457891,Ecuador,NA,"Southwesterly slopes of old crater, Isla Champion, about 1km off E shore of Isla Floreana (Charles Island)",-1.2376502,-90.3858555,18.2528,HUH,13-Feb,"Ira L. Wiggins, Duncan M. Porter",511,NA,NA
729,511,1967,South America,island,Galapagos,Galapagos Islands,Campeon,0,2,5.467,1.69873002,2.338161671,Ecuador,NA,"Southwesterly slopes of old crater, Isla Champion, about 1km off E shore of Isla Floreana (Charles Island)",-1.2376502,-90.3858555,18.2528,HUH,13-Feb,"Ira L. Wiggins, Duncan M. Porter",511,NA,no measurable associated leaf
730,1722,1905,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,6.509,1.873185835,2.551274191,Ecuador,NA,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,HUH,5-Mar,Alban Stewart,1722,NA,NA
731,1722,1905,South America,island,Galapagos,Galapagos Islands,Isabela,1,2,7.202,1.974358765,2.683654225,Ecuador,NA,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,HUH,5-Mar,Alban Stewart,1722,NA,NA
732,1730,1905,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,9.812,2.283606126,3.132411212,Ecuador,NA,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove.",-0.262,-91.371255,18.2528,HUH,29-Mar,Alban Stewart,1730,Tagus cove,NA
733,1730,1905,South America,island,Galapagos,Galapagos Islands,Isabela,1,2,9.536,2.25507411,3.08804145,Ecuador,NA,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove.",-0.262,-91.371255,18.2528,HUH,29-Mar,Alban Stewart,1730,Tagus cove,NA
734,18742,1964,South America,island,Galapagos,Galapagos Islands,Santa Cruz,1,1,10.978,2.39589327,3.313306506,Ecuador,NA,Along old trail from Academy Bay towarda Bellavista. About 1km N of Academy Bay,-0.6944927,-90.3238714,18.2528,HUH,19-Feb,Ira L. Wiggins,18742,Coordinates for Bellavista,only flower
735,09.24.05 157,1852,South America,island,Galapagos,Galapagos Islands,Santa Cruz,1,1,17.301,2.850764303,4.159447079,Ecuador,NA,Santa Cruz island (Indefatigable),-0.6284954,-90.3595534,18.2528,HUH,NA,N. J Andermon,NA,NA,NA
736,24a,1927,South America,island,Galapagos,Galapagos Islands,Santiago,1,1,6.564,1.881600173,2.562030445,Ecuador,NA,James Island (Santiago Island),-0.2612672,-90.7093263,18.2528,HUH,Feb,NA,24a,NA,NA
