ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,leaf_num,leaf_length,number_of_leaflets,country,province_state,location,latitude,longitude,scale,herbarium,date,collector,collection.no,coordinate.notes,measurer_note,leaf_length_log,leaf_length_sqr
606,2659471,1964,Oceania,island,other,Jarvis island,NA,NA,1,38.959,18,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Jarvis Island. Interior of the island.,-0.373664,-159.997894,21.2513,Smithsonian,16-Nov-64,"Long, C. R.",2692,NA,NA,3.662509811,6.241714508
607,2659484,1964,Oceania,island,other,Baker island,NA,NA,1,28.562,16,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,Smithsonian,14-Oct-64,"Long, C. R.",2393,NA,NA,3.352077163,5.344342803
608,2659484,1964,Oceania,island,other,Baker island,NA,NA,2,34.24,18,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,Smithsonian,14-Oct-64,"Long, C. R.",2393,NA,NA,3.533394551,5.851495535
609,2659499,1964,Oceania,island,other,Howland,NA,NA,1,30.431,16,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,Smithsonian,11-Oct-64,"Long, C. R.",2347,NA,NA,3.415461826,5.516430005
610,2659499,1964,Oceania,island,other,Howland,NA,NA,2,36.943,16,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,Smithsonian,11-Oct-64,"Long, C. R.",2347,NA,NA,3.609376184,6.078075353
611,2973178,1980,Oceania,island,other,Midway Atoll,NA,NA,1,61.385,16,U.S. Administered Pacific Islands,NA,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,Smithsonian,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,NA,NA,4.117165506,7.834858008
612,2973178,1980,Oceania,island,other,Midway Atoll,NA,NA,2,49.365,16,U.S. Administered Pacific Islands,NA,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,Smithsonian,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,NA,NA,3.899241671,7.026023057
613,836014,1908,North America,island,other,O`ahu,NA,NA,1,35.347,16,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Smithsonian,Jul,"Riggs, L.",s.n.,NA,NA,3.565213523,5.945334305
614,836014,1908,North America,island,other,O`ahu,NA,NA,2,17.086,16,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Smithsonian,Jul,"Riggs, L.",s.n.,NA,NA,2.838259415,4.133521501
615,892043,1916,North America,island,other,O`ahu,NA,NA,1,27.498,14,United States,Hawaii,"Waikiki, Honolulu",21.279891,-157.829694,21.2526,Smithsonian,19-Jun-16,"Hitchcock, A. S.",13835,NA,NA,3.314113275,5.243853545
616,1579223,1923,North America,island,other,Nihoa,NA,NA,1,67.976,18,United States,Hawaii,"Nihoa, southeast part of island",23.058671,-161.91779,21.2513,Smithsonian,17-Jun-23,"Caum, E. L.; Christophersen, E.; Caum, E. L.",78,NA,NA,4.219154702,8.244755909
617,1605341,1932,North America,island,other,Maui,NA,NA,1,15.791,11,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA,2.759440157,3.973789124
618,1605341,1932,North America,island,other,Maui,NA,NA,2,22.655,10,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA,3.120380578,4.759726883
619,1605341,1932,North America,island,other,Maui,NA,NA,3,14.848,10,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA,2.697865176,3.853310265
620,1605483,1933,North America,island,other,O`ahu,NA,NA,1,37.357,16,United States,Hawaii,Along beach above Waianae Village,21.473184,-158.216643,21.2513,Smithsonian,22-Aug-33,"Yuncker, T. G.",3611,NA,NA,3.62052031,6.112037304
621,1669215,1936,North America,island,other,O`ahu,NA,NA,1,54.598,14,United States,Hawaii,Lahilahi,21.460935,-158.212163,21.2513,Smithsonian,23-Feb-36,"Degener, O.; Takamoto, M.; Shigewea, G.",10414,NA,3 leaf down the flower,3.999997252,7.389045947
622,2659488,1964,North America,island,other,Laysan,NA,NA,1,80.395,18,United States,Hawaii,West side of Layson Island,25.770259,-171.738141,21.2513,Smithsonian,19-Sep-64,"Long, C. R.",2377,NA,NA,4.386951985,8.966325892
623,2659643,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,1,55,16,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,Smithsonian,17-Sep-64,"Long, C. R.",2305,NA,NA,4.007333185,7.416198487
624,2659643,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,2,19.273,16,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,Smithsonian,17-Sep-64,"Long, C. R.",2305,NA,NA,2.958705153,4.390102504
625,2659644,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,1,67.124,18,United States,Hawaii,North Islet,27.916318,-175.765359,21.2513,Smithsonian,20-Aug-64,"Young, A. L.",126,NA,NA,4.206541655,8.192923776
626,3414252,1909,North America,island,other,Maui,NA,NA,1,37.16,16,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,NA,NA,3.615232914,6.095900262
627,3414252,1909,North America,island,other,Maui,NA,NA,2,38.767,16,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,NA,NA,3.657569369,6.226315122
628,3414252,1909,North America,island,other,Maui,NA,NA,3,40.765,16,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,NA,NA,3.70782387,6.38474745
629,3414265,1966,North America,island,other,Lisianski,NA,NA,1,38.604,14,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,NA,NA,3.653355898,6.21321173
630,3414265,1966,North America,island,other,Lisianski,NA,NA,2,44.452,14,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,NA,1 leaf down the flower,3.794409955,6.667233309
631,3414265,1966,North America,island,other,Lisianski,NA,NA,3,40.509,14,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,NA,1 leaf down the flower,3.701524172,6.364668098
632,3414267,1981,North America,island,other,Hawai`i,NA,NA,1,76.875,20,United States,Hawaii,"South Point, Ka`u.","19.210655, -155.523135",-155.523135,21.2513,Smithsonian,15-Jan-81,"Kunitake, N.",ESP 307,NA,NA,4.342180726,8.767838958
633,3414267,1981,North America,island,other,Hawai`i,NA,NA,2,46.216,20,United States,Hawaii,"South Point, Ka`u.","19.210655, -155.523135",-155.523135,21.2513,Smithsonian,15-Jan-81,"Kunitake, N.",ESP 307,NA,1 leaf down the flower,3.833326058,6.798235065
634,3414273,1963,North America,island,other,Laysan,NA,NA,1,82.288,20,United States,Hawaii,Laysan Island,25.768105,-171.734472,21.2513,Smithsonian,4-Dec-63,"Tsuda, R. T.",485,NA,NA,4.410225289,9.07127334
635,3568729,1950,North America,island,other,O`ahu,NA,NA,1,62.581,16,United States,Hawaii,Blow Hole.,21.282199,-157.677085,21.2513,Smithsonian,25-Jan-50,"Specht, R.",s.n.,NA,NA,4.136461718,7.910815381
636,3639341,1851,North America,island,other,Hawai`i,NA,NA,1,72.528,18,United States,Hawaii,NA,19.619758,-155.497544,21.2513,Smithsonian,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,NA,NA,4.283972694,8.516337241
637,3639341,1851,North America,island,other,Hawai`i,NA,NA,2,66.663,16,United States,Hawaii,NA,19.619758,-155.497544,21.2513,Smithsonian,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,NA,NA,4.199650076,8.16474127
638,1878571,1944,South America,mainland,NA,NA,NA,NA,1,18.773,12,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA,2.932419667,4.332782016
639,1878571,1944,South America,mainland,NA,NA,NA,NA,2,16.289,12,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA,2.790490033,4.03596333
640,1878571,1944,South America,mainland,NA,NA,NA,NA,3,10.984,12,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA,2.396439668,3.314211822
641,533069,1898,South America,mainland,NA,NA,NA,NA,1,46.821,14,Colombia,NA,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2551,Smithsonian,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,NA,NA,3.84633182,6.84258723
642,533069,1898,South America,mainland,NA,NA,NA,NA,2,59.081,14,Colombia,NA,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2551,Smithsonian,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,NA,NA,4.078909384,7.68641659
643,600049,1906,South America,mainland,NA,NA,NA,NA,1,35.999,14,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,NA,NA,3.58349116,5.999916666
644,600049,1906,South America,mainland,NA,NA,NA,NA,2,16.048,9,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,NA,NA,2.775584231,4.005995507
645,600049,1906,South America,mainland,NA,NA,NA,NA,3,31.361,14,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,NA,NA,3.445565083,5.600089285
646,1283254,1925,South America,mainland,NA,NA,NA,NA,1,42.432,14,Colombia,NA,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Smithsonian,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,NA,NA,3.747902795,6.513984955
647,1283254,1925,South America,mainland,NA,NA,NA,NA,2,28.329,10,Colombia,NA,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Smithsonian,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,NA,NA,3.343886015,5.322499413
648,1283307,1925,South America,mainland,NA,NA,NA,NA,1,8.238,12,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,Smithsonian,1925,"Paul, B.",B-13,NA,NA,2.108757596,2.870191631
649,1341762,1927,South America,mainland,NA,NA,NA,NA,1,24.816,14,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,NA,NA,3.211488606,4.981566019
650,1341762,1927,South America,mainland,NA,NA,NA,NA,2,31.358,14,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,NA,NA,3.445469418,5.599821426
651,1422725,1928,South America,mainland,NA,NA,NA,NA,1,33.249,14,Colombia,NA,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Smithsonian,Sep,"Elias, Bro.",559,NA,NA,3.504024691,5.766194586
652,1422725,1928,South America,mainland,NA,NA,NA,NA,2,34.753,14,Colombia,NA,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Smithsonian,Sep,"Elias, Bro.",559,NA,1 leaf down the flower,3.548265899,5.895167512
653,1423266,1916,South America,mainland,NA,NA,NA,NA,1,20.172,12,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,NA,1 leaf down the flower,3.004295504,4.491324972
654,1423266,1916,South America,mainland,NA,NA,NA,NA,2,22.46,12,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,NA,NA,3.111735949,4.739198244
655,1423266,1916,South America,mainland,NA,NA,NA,NA,3,22.771,12,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,NA,NA,3.125487797,4.771896897
656,1423285,NA,South America,mainland,NA,NA,NA,NA,1,16.287,14,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,Smithsonian,NA,M. D.,510,NA,NA,2.790367244,4.03571555
657,1423285,NA,South America,mainland,NA,NA,NA,NA,2,22.823,12,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,Smithsonian,NA,M. D.,510,NA,NA,3.127768799,4.777342357
658,1482765,1933,South America,mainland,NA,NA,NA,NA,1,29.069,14,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,NA,NA,3.369672314,5.39156749
659,1482765,1933,South America,mainland,NA,NA,NA,NA,2,29.021,14,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,NA,NA,3.368019706,5.387114255
660,1482765,1933,South America,mainland,NA,NA,NA,NA,3,32.582,14,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,NA,NA,3.483759989,5.708064471
661,1708972,1944,South America,mainland,NA,NA,NA,NA,1,18.605,12,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,NA,NA,2.923430362,4.313351365
662,1708972,1944,South America,mainland,NA,NA,NA,NA,2,18.182,10,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,NA,NA,2.900432094,4.264035647
663,1799286,1941,South America,mainland,NA,NA,NA,NA,1,34.462,14,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA,3.539857268,5.870434396
664,1799286,1941,South America,mainland,NA,NA,NA,NA,2,26.233,12,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA,3.26701816,5.121816084
665,1799286,1941,South America,mainland,NA,NA,NA,NA,3,20.171,12,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA,3.004245929,4.491213644
666,1858960,1939,South America,mainland,NA,NA,NA,NA,1,36.957,12,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA,3.609755075,6.079226925
667,1858960,1939,South America,mainland,NA,NA,NA,NA,2,24.629,12,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA,3.20392461,4.962761328
668,1858960,1939,South America,mainland,NA,NA,NA,NA,3,32.059,12,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,NA,1 leaf down the flower,3.467577955,5.66206676
669,2220442,1948,South America,mainland,NA,NA,NA,NA,1,24.893,14,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,Smithsonian,21-Mar-48,"Romero-Castañeda, R.",960,NA,NA,3.214586639,4.989288526
670,2220442,1948,South America,mainland,NA,NA,NA,NA,2,17.132,12,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,Smithsonian,21-Mar-48,"Romero-Castañeda, R.",960,NA,NA,2.84094806,4.139082024
671,2268342,1944,South America,mainland,NA,NA,NA,NA,1,14.46,12,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,Smithsonian,1-Feb-44,"Fosberg, F. R.",21429,NA,NA,2.671386217,3.802630668
672,2268342,1944,South America,mainland,NA,NA,NA,NA,2,18.292,14,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,Smithsonian,1-Feb-44,"Fosberg, F. R.",21429,NA,NA,2.906463806,4.276914776
673,2325036,1959,South America,mainland,NA,NA,NA,NA,1,15.554,12,Colombia,Atlántico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA,2.74431784,3.943855981
674,2325036,1959,South America,mainland,NA,NA,NA,NA,2,21.572,14,Colombia,Atlántico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA,3.071396177,4.644566718
675,2325036,1959,South America,mainland,NA,NA,NA,NA,3,23.746,12,Colombia,Atlántico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA,3.167414095,4.872986764
676,2587643,1962,South America,mainland,NA,NA,NA,NA,1,29.645,16,Colombia,La Guajira,Uribia.,11.716431,-72.264266,21.2513,Smithsonian,29-Mar-62,"Saravia, C.; Johnson, D.",304,NA,NA,3.389293477,5.444722215
677,2587643,1962,South America,mainland,NA,NA,NA,NA,2,29.019,16,Colombia,La Guajira,Uribia.,11.716431,-72.264266,21.2513,Smithsonian,29-Mar-62,"Saravia, C.; Johnson, D.",304,NA,NA,3.367950788,5.386928624
678,757750,1913,South America,island,other,Curacao,NA,NA,1,36.853,14,Curacao,NA,NA,12.189495,-68.990327,21.2476,Smithsonian,20 Mar 1913 to 27 Mar 1913,"Britton, N. L.; Shafer, J. A.",3077,NA,NA,3.606937026,6.070667179
679,763421,1916,South America,island,other,Curacao,NA,NA,1,15.005,7,Curacao,NA,NA,12.189495,-68.990327,21.2485,Smithsonian,15-Nov-16,"Rose, J. N.; Rose, Mrs. J. N.",22009,NA,mostly damaged,2.708383479,3.87362879
680,1043948,1917,South America,island,other,Curacao,NA,NA,1,22.044,14,Curacao,NA,NA,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA,3.093040456,4.695103833
681,1043948,1917,South America,island,other,Curacao,NA,NA,2,25.44,14,Curacao,NA,NA,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA,3.236322738,5.043808085
682,1043948,1917,South America,island,other,Curacao,NA,NA,3,28.045,14,Curacao,NA,NA,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA,3.333810363,5.295753015
683,165,1899,South America,island,Galapagos,Galapagos,Isabela,1,1,25.354,10,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA,3.232936509,5.035275563
684,165,1899,South America,island,Galapagos,Galapagos,Isabela,1,2,39.575,14,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA,3.678197606,6.290866395
685,165,1899,South America,island,Galapagos,Galapagos,Isabela,1,3,37.256,10,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA,3.617813006,6.103769327
686,1722,1905,South America,island,Galapagos,Galapagos,Isabela,1,1,39.255,14,Ecuador,NA,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,HUH,5-Mar,Alban Stewart,1722,NA,NA,3.670078825,6.265381074
687,1722,1905,South America,island,Galapagos,Galapagos,Isabela,1,2,22.754,12,Ecuador,NA,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,HUH,5-Mar,Alban Stewart,1722,NA,NA,3.124740954,4.770115303
688,1730,1905,South America,island,Galapagos,Galapagos,Isabela,1,1,26.728,10,Ecuador,NA,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove.",-0.262,-91.371255,18.2528,HUH,29-Mar,Alban Stewart,1730,Tagus cove,leaf at first node,3.285711705,5.169912959
689,1730,1905,South America,island,Galapagos,Galapagos,Isabela,1,2,39.728,15,Ecuador,NA,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove.",-0.262,-91.371255,18.2528,HUH,29-Mar,Alban Stewart,1730,Tagus cove,NA,3.682056229,6.303015151
690,543145,1899,South America,island,Galapagos,Galapagos,Baltra,0,1,23.706,10,Ecuador,Galapagos,Galapagos. South Seymour Island.,-0.449422,-90.273932,21.2493,Smithsonian,May 1899,"Snodgrass, R. E.; Heller, E.",598,NA,3 leaf down the flower,3.165728181,4.868880775
691,511,1967,South America,island,Galapagos,Galapagos,Campeon,0,1,22.595,10,Ecuador,NA,"Southwesterly slopes of old crater, Isla Champion, about 1km off E shore of Isla Floreana (Charles Island)",-1.2376502,-90.3858555,18.2528,HUH,13-Feb,"Ira L. Wiggins, Duncan M. Porter",511,NA,NA,3.117728643,4.753419822
