ind_num,Herb_name,Herb_number,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,country,province_state,location,latitude,longitude,scale,collection.date,collector,collection.no,Coordinate.notes,Measurer_note,Bio_1,Bio_4,Bio_12,Bio_15
476,Smithsonian,3557577,Smithsonian_3557577,1981,North America,island,other,St. Thomas I.,NA,NA,3,17.866,U.S. Virgin Islands,NA,Estate Pearl,18.358232,-65.011702,21.2513,23-Jan-81,"Fosberg, F. R.",60841,NA,NA,25.875,120.6704788,1064,35.95393372
477,HUH,138,HUH_138,1865,North America,island,other,Hawaiian Islands ,NA,NA,1,22.488,United States,Hawaii,Hawaiian Islands (Sandwich Islands),21.1443935,-157.0226297,18.2528,NA,Dr. Hillebrand ,138,Used Molokai coordinates,NA,22.81666565,161.7705078,1111,30.04262352
478,HUH,415,HUH_415,NA,North America,island,other,Florida Keys,NA,NA,1,18.518,United States,Florida,Coral soil around buildings on Indian Key. S Florida,25.8070466,-81.4653594,18.2528,May,A.H Curtiss,415,NA,NA,23.78600693,354.2579041,1266.578125,71.10723877
479,HUH,415,HUH_415,NA,North America,island,other,Florida Keys,NA,NA,2,17.862,United States,Florida,Coral soil around buildings on Indian Key. S Florida,25.8070466,-81.4653594,18.2528,May,A.H Curtiss,415,NA,NA,23.78600693,354.2579041,1266.578125,71.10723877
480,HUH,415,HUH_415,NA,North America,island,other,Florida Keys,NA,NA,3,19.613,United States,Florida,Coral soil around buildings on Indian Key. S Florida,25.8070466,-81.4653594,18.2528,May,A.H Curtiss,415,NA,NA,23.78600693,354.2579041,1266.578125,71.10723877
481,HUH,468,HUH_468,1896,North America,island,other,Virgin Islands,NA,NA,1,16.315,United States,NA,"Cotton grove field, St. Croix",17.729352,-64.7343705,18.2528,10-Jul,Alfred E. Ricksecker,468,NA,NA,26.44166756,122.7309036,1081,40.72709656
482,HUH,468,HUH_468,1896,North America,island,other,Virgin Islands,NA,NA,2,13.836,United States,NA,"Cotton grove field, St. Croix",17.729352,-64.7343705,18.2528,10-Jul,Alfred E. Ricksecker,468,NA,NA,26.44166756,122.7309036,1081,40.72709656
483,HUH,627,HUH_627,1851,North America,island,other,Hawaiian Islands ,NA,NA,1,25.079,United States,Hawaii,Hawaiian Islands (Sandwich Islands),21.1443935,-157.0226297,18.2528,NA,M.J Remy,NA,Used Molokai coordinates,NA,22.81666565,161.7705078,1111,30.04262352
484,HUH,697,HUH_697,1965,North America,island,other,Virgin Islands,NA,NA,1,17.948,United States,NA,"Tortola Island, plentiful in low sandy location ",18.4210637,-64.6353173,18.2528,20-Nov,W.G Darcy,697,NA,NA,25.12083244,117.8685379,1267,33.06391525
485,HUH,697,HUH_697,1965,North America,island,other,Virgin Islands,NA,NA,2,17.603,United States,NA,"Tortola Island, plentiful in low sandy location ",18.4210637,-64.6353173,18.2528,20-Nov,W.G Darcy,697,NA,NA,25.12083244,117.8685379,1267,33.06391525
486,HUH,697,HUH_697,1965,North America,island,other,Virgin Islands,NA,NA,3,14.406,United States,NA,"Tortola Island, plentiful in low sandy location ",18.4210637,-64.6353173,18.2528,20-Nov,W.G Darcy,697,NA,NA,25.12083244,117.8685379,1267,33.06391525
487,HUH,1522,HUH_1522,1902,North America,continent,NA,NA,NA,NA,1,15.669,United States,Georgia,"Glynn coutnry, Brunswick",31.153524,-81.46549,18.2528,15-Aug,Roland M. Harper,1522,NA,NA,19.95416641,622.960144,1275,34.53003311
488,HUH,1522,HUH_1522,1902,North America,continent,NA,NA,NA,NA,2,14.963,United States,Georgia,"Glynn coutnry, Brunswick",31.153524,-81.46549,18.2528,15-Aug,Roland M. Harper,1522,NA,segmented petal/flower but can estimate where was attached,19.95416641,622.960144,1275,34.53003311
489,HUH,1522,HUH_1522,1902,North America,continent,NA,NA,NA,NA,3,12.46,United States,Georgia,"Glynn coutnry, Brunswick",31.153524,-81.46549,18.2528,15-Aug,Roland M. Harper,1522,NA,NA,19.95416641,622.960144,1275,34.53003311
490,HUH,3900,HUH_3900,1990,North America,continent,NA,NA,NA,NA,1,19.109,United States,Florida,Campus of the University of Florida at Coral Gables. Area adjacent to US 1 at NE edge of campus,25.752635,-80.2550515,18.2528,22-May,Charles N. Horn,NA,NA,NA,24.57500076,317.6869507,1494,54.47913361
491,HUH,3900,HUH_3900,1990,North America,continent,NA,NA,NA,NA,2,19.329,United States,Florida,Campus of the University of Florida at Coral Gables. Area adjacent to US 1 at NE edge of campus,25.752635,-80.2550515,18.2528,22-May,Charles N. Horn,NA,NA,NA,24.57500076,317.6869507,1494,54.47913361
492,HUH,4716,HUH_4716,NA,North America,island,other,Florida Keys ,NA,NA,1,18.232,United States,Florida,"Cultivated at Apalachicola, but seeds from Jewfish Key",27.4417066,-82.679266,18.2528,NA,NA,4716,Coordinates for Jewfish Key,NA,22.66666603,450.6678467,1278,60.49503326
493,HUH,4716,HUH_4716,NA,North America,island,other,Florida Keys ,NA,NA,2,20.704,United States,Florida,"Cultivated at Apalachicola, but seeds from Jewfish Key",27.4417066,-82.679266,18.2528,NA,NA,4716,Coordinates for Jewfish Key,NA,22.66666603,450.6678467,1278,60.49503326
494,HUH,5654,HUH_5654,1896,North America,island,other,Florida Keys ,NA,NA,1,16.119,United States,Florida,Key West,24.564639,-81.7806281,18.2528,9-May,A.H Curtiss,5654,NA,NA,25.13750076,302.3327942,1017,44.99079895
495,HUH,5654,HUH_5654,1896,North America,island,other,Florida Keys ,NA,NA,2,18.988,United States,Florida,Key West,24.564639,-81.7806281,18.2528,9-May,A.H Curtiss,5654,NA,NA,25.13750076,302.3327942,1017,44.99079895
496,HUH,6600,HUH_6600,1969,North America,island,other,NA,NA,NA,1,14.524,United States,Florida,"Under casuarina trees, Blind Pass Western Sanibel",26.4820844,-82.1813293,18.2528,28-Jan,W.C Brumbach,6600,NA,only flower,23.33333397,406.0470581,1286,69.21556091
497,HUH,10414,HUH_10414,1936,North America,island,other,Hawaiian Islands,NA,NA,1,20.468,United States,Hawaii,"Lahilahi, the Island of Oʻahu, sand dunes",21.4630556,-158.2177778,18.2528,23-Feb,"Otto Degener, M. Tahamoto, G. Shigewca",10414,"Unclear about location, is it Mauna Lahilahi trail, or there is also Lahilahi street/place etc",only flower,23.84706879,149.3227692,885.5177612,40.21511078
498,Smithsonian,14149,Smithsonian_14149,1881,North America,island,other,NA,NA,NA,1,18.798,United States,Florida,"Around buildings on Indian Key, S. Florida.",25.807222,-81.465354,21.2434,May ,"Curtiss, A. H.",215,NA,NA,23.78600693,354.2579041,1266.578125,71.10723877
499,Smithsonian,14149,Smithsonian_14149,1881,North America,island,other,NA,NA,NA,2,17.3,United States,Florida,"Around buildings on Indian Key, S. Florida.",25.807222,-81.465354,21.2434,May ,"Curtiss, A. H.",215,NA,NA,23.78600693,354.2579041,1266.578125,71.10723877
500,HUH,28603,HUH_28603,1948,North America,continent,NA,NA,NA,NA,1,18.896,United States,Florida,"Dry soil near the coast, Dade County",34.804268,-85.484542,18.2528,NA,Delzie Demaree,28603,NA,NA,13.57916641,753.930481,1573,16.02948189
501,HUH,28603,HUH_28603,1948,North America,continent,NA,NA,NA,NA,2,16.529,United States,Florida,"Dry soil near the coast, Dade County",34.804268,-85.484542,18.2528,NA,Delzie Demaree,28603,NA,NA,13.57916641,753.930481,1573,16.02948189
502,HUH,28603,HUH_28603,1948,North America,continent,NA,NA,NA,NA,3,19.346,United States,Florida,"Dry soil near the coast, Dade County",34.804268,-85.484542,18.2528,NA,Delzie Demaree,28603,NA,NA,13.57916641,753.930481,1573,16.02948189
503,HUH,44931,HUH_44931,1955,North America,island,other,Florida Keys ,NA,NA,1,18.944,United States,Florida,Spanish Harbor Key Island Beach (beach unspecified),24.6519996,-81.307,18.2528,1-Apr,E.P Killip,44931,NA,only measurable flower,25.18754005,303.0472412,1093.242065,53.69057465
504,Smithsonian,278336,Smithsonian_278336,1896,North America,island,other,St. Croix Island,NA,NA,1,13.673,United States,U.S. Virgin Islands,Cotton Grove Field,17.732293,-64.636538,21.2434,10-Jul,"Ricksecker, A. E.",468,NA,NA,26.53750038,122.513916,1011,43.08246994
505,Smithsonian,278336,Smithsonian_278336,1896,North America,island,other,St. Croix Island,NA,NA,2,14.045,United States,U.S. Virgin Islands,Cotton Grove Field,17.732293,-64.636538,21.2434,10-Jul,"Ricksecker, A. E.",468,NA,NA,26.53750038,122.513916,1011,43.08246994
506,Smithsonian,280665,Smithsonian_280665,1896,North America,island,other,Key west,NA,NA,1,18.288,United States,Florida,Southern United States. Waste places in Key West.,24.555791,-81.784124,21.2634,9-May,"Curtiss, A. H.",5654,NA,NA,25.12916565,303.071106,1018,44.26023102
507,Smithsonian,425391,Smithsonian_425391,1897,North America,island,other,St. Croix Island,NA,NA,1,20.016,United States,U.S. Virgin Islands,Southside,17.700478,-64.784451,21.2518,28 Apr 1897,"Ricksecker, Mrs. J. J.",347,NA,NA,26.77083397,124.2149658,1084,40.59381104
508,Smithsonian,431828,Smithsonian_431828,1902,North America,continent,NA,NA,NA,NA,1,12.307,United States,Georgia,"Brunswick, Glynn County.",31.14937,-81.479408,21.2518,15-Aug-02,"Harper, R. M.",1522,NA,NA,19.99166679,623.6287842,1273,34.31990814
509,Smithsonian,431828,Smithsonian_431828,1902,North America,continent,NA,NA,NA,NA,2,14.968,United States,Georgia,"Brunswick, Glynn County.",31.14937,-81.479408,21.2518,15-Aug-02,"Harper, R. M.",1522,NA,NA,19.99166679,623.6287842,1273,34.31990814
510,Smithsonian,773709,Smithsonian_773709,1872,North America,continent,NA,NA,NA,NA,1,19.374,United States,Florida,Pensacola.,30.449222,-87.193444,21.2426,4 Jul 1872,"Mohr, C. T. (herbarium)",NA,NA,NA,20.04166603,640.2479248,1633,23.73488808
511,Smithsonian,965923,Smithsonian_965923,1917,North America,continent,NA,NA,NA,NA,1,21.723,United States,Florida,Apalachicola.,29.727137,-84.993674,21.2513,NA,ex herb. Biltmore,4716,NA,NA,20.33749962,591.4855347,1486,35.228508
512,Smithsonian,965923,Smithsonian_965923,1917,North America,continent,NA,NA,NA,NA,2,22.778,United States,Florida,Apalachicola.,29.727137,-84.993674,21.2513,NA,ex herb. Biltmore,4716,NA,NA,20.33749962,591.4855347,1486,35.228508
513,Smithsonian,965923,Smithsonian_965923,1917,North America,continent,NA,NA,NA,NA,3,22.885,United States,Florida,Apalachicola.,29.727137,-84.993674,21.2513,NA,ex herb. Biltmore,4716,NA,NA,20.33749962,591.4855347,1486,35.228508
514,Smithsonian,980651,Smithsonian_980651,1917,North America,continent,NA,NA,NA,NA,3,19.362,United States,Florida,S. Florida. Southern.,26.577456,-81.07038,21.2513,NA,ex herb. Chapman,NA,NA,NA,23.11666679,384.9163818,1273,59.36920166
515,Smithsonian,1380051,Smithsonian_1380051,NA,North America,continent,NA,NA,NA,NA,1,20.341,United States,Florida,S. Florida.,26.577456,-81.07038,21.2513,NA,ex herb. A.W. Chapman,775,NA,NA,23.11666679,384.9163818,1273,59.36920166
516,Smithsonian,1567251,Smithsonian_1567251,1930,North America,island,other,Key West,NA,NA,1,14.545,United States,Florida,"In dry sandy soil along roadside, Key West, Monroe Co., Fla.",24.555551,-81.782987,21.2513,19-Mar-30,"Moldenke, H. N.",792,NA,NA,25.14583397,302.3728943,1016,44.52614594
517,Smithsonian,2053670,Smithsonian_2053670,1951,North America,island,other,Key west,NA,NA,1,19.086,United States,Florida,"The Florida Keys. Along Simonton St., toward South beach. Monroe Co.: Key West.",24.55406,-81.799527,21.2513,17-Nov-51,"Killip, E. P.",41403,NA,NA,25.10833359,302.6085815,1020,44.78013992
518,Smithsonian,2112981,Smithsonian_2112981,1955,North America,island,other,West summerland key,NA,NA,1,19.826,United States,Florida,The Florida Keys. Monroe Co.: Spanish Harbor Key.,24.652039,-81.307057,21.2513,1-Apr-55,"Killip, E. P.",44931,NA,NA,25.18754005,303.0472412,1093.242065,53.69057465
519,Smithsonian,2112981,Smithsonian_2112981,1955,North America,island,other,West summerland key,NA,NA,2,18.662,United States,Florida,The Florida Keys. Monroe Co.: Spanish Harbor Key.,24.652039,-81.307057,21.2513,1-Apr-55,"Killip, E. P.",44931,NA,NA,25.18754005,303.0472412,1093.242065,53.69057465
520,Smithsonian,2112981,Smithsonian_2112981,1955,North America,island,other,West summerland key,NA,NA,3,14.02,United States,Florida,The Florida Keys. Monroe Co.: Spanish Harbor Key.,24.652039,-81.307057,21.2513,1-Apr-55,"Killip, E. P.",44931,NA,NA,25.18754005,303.0472412,1093.242065,53.69057465
521,Smithsonian,2511417,Smithsonian_2511417,1966,North America,continent,NA,NA,NA,NA,1,23.798,United States,Florida,"Beside US A1A ca. 8 mi. S. of Cocoa Beach, Brevard County.",28.338706,-80.636882,21.2513,17-Apr-66,"Burch, D.",634,NA,NA,22.32072258,430.5396118,1197.38855,46.68884659
522,Smithsonian,2511417,Smithsonian_2511417,1966,North America,continent,NA,NA,NA,NA,2,23.576,United States,Florida,"Beside US A1A ca. 8 mi. S. of Cocoa Beach, Brevard County.",28.338706,-80.636882,21.2513,17-Apr-66,"Burch, D.",634,NA,NA,22.32072258,430.5396118,1197.38855,46.68884659
523,Smithsonian,2749939,Smithsonian_2749939,1972,North America,island,other,Sanibel & Captiva Islands,NA,NA,1,19.306,United States,Florida,Sanibel & Captiva Islands. Lee County. Middle Captiva.,26.472236,-82.164792,21.2513,22-Jan-72,"Brumbach, W. C.",7825,NA,NA,23.33333397,404.5667419,1289,69.26242828
524,HUH,0-2177754,HUH_0-2177754,1964,North America,island,other,Florida Keys ,NA,NA,1,17.295,United States,Florida,Big Pine Key,24.6881441,-81.3649394,18.2528,16-Apr,Frank Craighead,NA,NA,NA,25.03750038,303.5631409,1087,52.57946777
525,HUH,0-2177754,HUH_0-2177754,1964,North America,island,other,Florida Keys ,NA,NA,2,12.322,United States,Florida,Big Pine Key,24.6881441,-81.3649394,18.2528,16-Apr,Frank Craighead,NA,NA,NA,25.03750038,303.5631409,1087,52.57946777
526,HUH,0-2177756,HUH_0-2177756,1956,North America,continent,other,NA,NA,NA,1,20.609,United States,Florida,Jupiter Island,27.034399,-80.1087184,18.2528,27-Jul,"George Cooley, Erdman West, Tom Daggy",4776,NA,NA,23.40416718,363.7460327,1415,43.30182266
527,HUH,0-2177756,HUH_0-2177756,1956,North America,continent,other,NA,NA,NA,2,16.622,United States,Florida,Jupiter Island,27.034399,-80.1087184,18.2528,27-Jul,"George Cooley, Erdman West, Tom Daggy",4776,NA,NA,23.40416718,363.7460327,1415,43.30182266
528,HUH,0-2177756,HUH_0-2177756,1956,North America,continent,other,NA,NA,NA,3,12.759,United States,Florida,Jupiter Island,27.034399,-80.1087184,18.2528,27-Jul,"George Cooley, Erdman West, Tom Daggy",4776,NA,NA,23.40416718,363.7460327,1415,43.30182266
529,HUH,0-2177758,HUH_0-2177758,1877,North America,island,other,Florida Keys ,NA,NA,1,9.985,United States,Florida,Key West,24.564639,-81.7806281,18.2528,Jan,"Legit, A.P. Garber, M.D., Columbia, Penna.  ",NA,NA,NA,25.13750076,302.3327942,1017,44.99079895
530,HUH,0-2177760,HUH_0-2177760,1972,North America,island,other,Captiva Islands ,NA,NA,1,16.172,United States,Florida,"Adjacent to upper gulf beach, Middle Captiva",26.5275777,-82.1948171,18.2528,22-Jan,W.C Brumbach,7825,"Coordinates for captiva island, couldn't find gulf beach",NA,23.27130127,405.7024841,1293.851685,68.05111694
531,HUH,0-2177760,HUH_0-2177760,1972,North America,island,other,Captiva Islands ,NA,NA,2,17.8,United States,Florida,"Adjacent to upper gulf beach, Middle Captiva",26.5275777,-82.1948171,18.2528,22-Jan,W.C Brumbach,7825,"Coordinates for captiva island, couldn't find gulf beach",NA,23.27130127,405.7024841,1293.851685,68.05111694
532,HUH,0-2177761,HUH_0-2177761,1965,North America,continent,NA,NA,NA,NA,1,23.987,United States,Florida,In sand 8 miles S of Cocoa Beach ,28.328635,-80.6246245,18.2528,17-Apr,D. Burch,634,Coordinates for Cocoa Beach,only flower (others in bud),22.3125,430.2278442,1196,46.97002411
533,HUH,0-2177762,HUH_0-2177762,1964,North America,continent,NA,NA,NA,NA,1,22.286,United States,Florida,"Melbourne Beach, north side of the park area",28.0655625,-80.5601205,18.2528,7-Jun,O. Lakela,27207,NA,only flower,22.57500076,417.0595093,1189,44.93215942
534,HUH,0-2177763,HUH_0-2177763,1962,North America,continent,NA,NA,NA,NA,1,21.271,United States,Florida,On US 1 highway shoulder S of Vero Beach City,27.6451941,-80.3968811,18.2528,29-Sep,O. Lakela,25403,NA,NA,22.95416641,398.3571777,1294,43.07734299
535,HUH,0-2177763,HUH_0-2177763,1962,North America,continent,NA,NA,NA,NA,2,20.846,United States,Florida,On US 1 highway shoulder S of Vero Beach City,27.6451941,-80.3968811,18.2528,29-Sep,O. Lakela,25403,NA,NA,22.95416641,398.3571777,1294,43.07734299
536,HUH,0-2177764,HUH_0-2177764,1962,North America,continent,NA,NA,NA,NA,1,21.224,United States,Florida,Sandy road border off of US 1 in vicinity of Fort Pierce,27.4293936,-80.3395589,18.2528,5-May,O. Lakela,25061,Coordinates for Ft. Pierce,NA,23.11666679,383.7750854,1348,41.28042603
537,HUH,0-2177764,HUH_0-2177764,1962,North America,continent,NA,NA,NA,NA,2,20.038,United States,Florida,Sandy road border off of US 1 in vicinity of Fort Pierce,27.4293936,-80.3395589,18.2528,5-May,O. Lakela,25061,Coordinates for Ft. Pierce,NA,23.11666679,383.7750854,1348,41.28042603
538,HUH,0-2177771,HUH_0-2177771,1974,North America,continent,NA,NA,NA,NA,1,13.514,United States,Florida,Sandy soil of beach in Bricknell Hammock,25.7592863,-80.1941107,18.2528,28-Nov,Karen Vison,NA,NA,NA,24.49583435,316.4681396,1487,54.13090897
539,HUH,09.30.30 218,HUH_09.30.30 218,1895,North America,island,other,Hawaiian Islands,NA,NA,1,20.513,United States,Hawaii,"Diamond Head, the Island of Oʻahu",21.2619826,-157.8059987,18.2528,28-Mar,A.A Heller,NA,NA,only flower,24.37916756,154.6323853,882,39.57714462
540,Smithsonian,2094590,Smithsonian_2094590,1948,Oceania,island,other,NA,NA,NA,1,17.755,Australia,Northern Territory,"Arnhem Land Aboriginal Reserve. Hemple Bay, Groote Eylandt, in the Gulf of Carpentaria.",-13.064283,133.984394,21.2513,28-Apr-48,"Specht, R. L.",293,NA,NA,26.37083435,243.7813873,1197,112.1601028
541,Smithsonian,2094745,Smithsonian_2094745,1948,Oceania,island,other,NA,NA,NA,1,17.532,Australia,Northern Territory,"Arnhem Land Aboriginal Reserve. South Bay, Bickerton Island, in the Gulf of Carpentaria.",-13.064283,133.984394,21.2513,9-Jun-48,"Specht, R. L.",502,NA,NA,26.37083435,243.7813873,1197,112.1601028
542,Smithsonian,2094959,Smithsonian_2094959,1948,Oceania,continent,NA,NA,NA,NA,1,13.178,Australia,Northern Territory,Arnhem Land Aboriginal Reserve. Yirrkala. On seaward edge of coastal dune.,-13.064283,133.984394,21.2513,5-Aug-48,"Specht, R. L.",826,NA,NA,26.37083435,243.7813873,1197,112.1601028
543,Smithsonian,2187650,Smithsonian_2187650,1954,Oceania,continent,NA,NA,NA,NA,1,12.481,Australia,Queensland,"Sandhurst Bore, Millungera Station, Q'ld.",-19.655063,141.663491,21.2513,Transcribed d/m/y: 5/8/54,"Speck, N. H.",4784,NA,NA,26.30833435,423.8451538,591,114.8291016
544,Smithsonian,2187650,Smithsonian_2187650,1954,Oceania,continent,NA,NA,NA,NA,2,15.636,Australia,Queensland,"Sandhurst Bore, Millungera Station, Q'ld.",-19.655063,141.663491,21.2513,Transcribed d/m/y: 5/8/54,"Speck, N. H.",4784,NA,NA,26.30833435,423.8451538,591,114.8291016
545,Smithsonian,2739017,Smithsonian_2739017,1973,Oceania,island,other,Lizard island,NA,NA,1,12.962,Australia,Queensland,"Lizard Island, (Great Barrier Reef). Along top of beach and beach ridge on NW side.",-14.65439,145.45184,21.2513,26-Jun-73,"Fosberg, F. R.",54952,NA,NA,25.53750038,179.5211182,1540,95.59603882
546,Smithsonian,2744026,Smithsonian_2744026,1973,Oceania,island,other,Pipon Island,NA,NA,1,11.246,Australia,Queensland,Cook District. Pipon Island.,-14.117823,144.528785,21.2513,24-Oct-73,"Stoddart, D. R.",4891,NA,NA,26.11666679,186.173584,1344,113.5110397
547,Smithsonian,2744026,Smithsonian_2744026,1973,Oceania,island,other,Pipon Island,NA,NA,2,11.058,Australia,Queensland,Cook District. Pipon Island.,-14.117823,144.528785,21.2513,24-Oct-73,"Stoddart, D. R.",4891,NA,NA,26.11666679,186.173584,1344,113.5110397
548,Smithsonian,2744179,Smithsonian_2744179,1973,Oceania,island,other,Fife Island,NA,NA,1,13.284,Australia,Queensland,Cook District. Fife Island.,-13.654255,143.719129,21.2513,28-Oct-73,"Stoddart, D. R.",4956a,NA,NA,27.07500076,203.7991333,1886,101.0109406
549,Smithsonian,2759964,Smithsonian_2759964,1973,Oceania,island,other,Heron Island,NA,NA,1,17.269,Australia,Queensland,"Heron Island, Capricorn Group.",-23.442324,151.91505,21.2513,30-Jun-73,"Fosberg, F. R.",55059,Used Weigelt Et. Al coordinates for South Trees Island,NA,22.7,,918,56
550,Smithsonian,3182589,Smithsonian_3182589,1960,Oceania,island,other,Hatutaa,NA,NA,1,26.117,French Polynesia,NA,steep slope above bay on SW end of island,-7.925742,-140.587406,21.2513,23-Mar-60,"Decker, B. G.",316,NA,NA,26.48749924,48.4357605,841,36.94122314
551,Smithsonian,3182590,Smithsonian_3182590,1975,Oceania,island,other,Hiva Oa,NA,NA,1,11.789,French Polynesia,NA,"Hanamenu, site of old village",-9.769848,-139.14023,21.2513,21-Feb-75,"Oliver, R. L.; Schäfer, P. A.",3198,NA,NA,26.55416679,52.28671646,1463,26.16866112
552,Smithsonian,3182591,Smithsonian_3182591,1964,Oceania,island,other,Ua Huka,NA,NA,1,9.524,French Polynesia,NA,Haavei Valley,-8.941308,-139.595205,21.2513,22-Mar-64,"Decker, B. G.",1909,NA,NA,26.4375,54.73595428,1066,38.67179489
553,Smithsonian,3182592,Smithsonian_3182592,1975,Oceania,island,other,Hatutaa,NA,NA,1,14.574,French Polynesia,NA,Plateau centrale,-7.916683,-140.571603,21.2513,21-Sep-75,"Thibault, J. -.",156,NA,NA,25.78750038,47.24814224,913,42.33990097
